"code","group","article","description"
"S82.464H","4","A52465","Nondisplaced segmental fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with delayed healing"
"S82.464J","4","A52465","Nondisplaced segmental fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.464K","4","A52465","Nondisplaced segmental fracture of shaft of right fibula, subsequent encounter for closed fracture with nonunion"
"S82.464M","4","A52465","Nondisplaced segmental fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with nonunion"
"S82.464N","4","A52465","Nondisplaced segmental fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.464P","4","A52465","Nondisplaced segmental fracture of shaft of right fibula, subsequent encounter for closed fracture with malunion"
"S82.464Q","4","A52465","Nondisplaced segmental fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with malunion"
"S82.464R","4","A52465","Nondisplaced segmental fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.464S","4","A52465","Nondisplaced segmental fracture of shaft of right fibula, sequela"
"S82.465A","4","A52465","Nondisplaced segmental fracture of shaft of left fibula, initial encounter for closed fracture"
"S82.465B","4","A52465","Nondisplaced segmental fracture of shaft of left fibula, initial encounter for open fracture type I or II"
"S82.465C","4","A52465","Nondisplaced segmental fracture of shaft of left fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.465D","4","A52465","Nondisplaced segmental fracture of shaft of left fibula, subsequent encounter for closed fracture with routine healing"
"S82.465E","4","A52465","Nondisplaced segmental fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with routine healing"
"S82.465F","4","A52465","Nondisplaced segmental fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.465G","4","A52465","Nondisplaced segmental fracture of shaft of left fibula, subsequent encounter for closed fracture with delayed healing"
"S82.465H","4","A52465","Nondisplaced segmental fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with delayed healing"
"S82.465J","4","A52465","Nondisplaced segmental fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.465K","4","A52465","Nondisplaced segmental fracture of shaft of left fibula, subsequent encounter for closed fracture with nonunion"
"S82.465M","4","A52465","Nondisplaced segmental fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with nonunion"
"S82.465N","4","A52465","Nondisplaced segmental fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.465P","4","A52465","Nondisplaced segmental fracture of shaft of left fibula, subsequent encounter for closed fracture with malunion"
"S82.465Q","4","A52465","Nondisplaced segmental fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with malunion"
"S82.465R","4","A52465","Nondisplaced segmental fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.465S","4","A52465","Nondisplaced segmental fracture of shaft of left fibula, sequela"
"S82.491A","4","A52465","Other fracture of shaft of right fibula, initial encounter for closed fracture"
"S82.491B","4","A52465","Other fracture of shaft of right fibula, initial encounter for open fracture type I or II"
"S82.491C","4","A52465","Other fracture of shaft of right fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.491D","4","A52465","Other fracture of shaft of right fibula, subsequent encounter for closed fracture with routine healing"
"S82.491E","4","A52465","Other fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with routine healing"
"S82.491F","4","A52465","Other fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.491G","4","A52465","Other fracture of shaft of right fibula, subsequent encounter for closed fracture with delayed healing"
"S82.491H","4","A52465","Other fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with delayed healing"
"S82.491J","4","A52465","Other fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.491K","4","A52465","Other fracture of shaft of right fibula, subsequent encounter for closed fracture with nonunion"
"S82.491M","4","A52465","Other fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with nonunion"
"S82.491N","4","A52465","Other fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.491P","4","A52465","Other fracture of shaft of right fibula, subsequent encounter for closed fracture with malunion"
"S82.491Q","4","A52465","Other fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with malunion"
"S82.491R","4","A52465","Other fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.491S","4","A52465","Other fracture of shaft of right fibula, sequela"
"S82.492A","4","A52465","Other fracture of shaft of left fibula, initial encounter for closed fracture"
"S82.492B","4","A52465","Other fracture of shaft of left fibula, initial encounter for open fracture type I or II"
"S82.492C","4","A52465","Other fracture of shaft of left fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.492D","4","A52465","Other fracture of shaft of left fibula, subsequent encounter for closed fracture with routine healing"
"S82.492E","4","A52465","Other fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with routine healing"
"S82.492F","4","A52465","Other fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.492G","4","A52465","Other fracture of shaft of left fibula, subsequent encounter for closed fracture with delayed healing"
"S82.492H","4","A52465","Other fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with delayed healing"
"S82.492J","4","A52465","Other fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.492K","4","A52465","Other fracture of shaft of left fibula, subsequent encounter for closed fracture with nonunion"
"S82.492M","4","A52465","Other fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with nonunion"
"S82.492N","4","A52465","Other fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.492P","4","A52465","Other fracture of shaft of left fibula, subsequent encounter for closed fracture with malunion"
"S82.492Q","4","A52465","Other fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with malunion"
"S82.492R","4","A52465","Other fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.492S","4","A52465","Other fracture of shaft of left fibula, sequela"
"S82.51XA","4","A52465","Displaced fracture of medial malleolus of right tibia, initial encounter for closed fracture"
"S82.51XB","4","A52465","Displaced fracture of medial malleolus of right tibia, initial encounter for open fracture type I or II"
"S82.51XC","4","A52465","Displaced fracture of medial malleolus of right tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.51XD","4","A52465","Displaced fracture of medial malleolus of right tibia, subsequent encounter for closed fracture with routine healing"
"S82.51XE","4","A52465","Displaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type I or II with routine healing"
"S82.51XF","4","A52465","Displaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.51XG","4","A52465","Displaced fracture of medial malleolus of right tibia, subsequent encounter for closed fracture with delayed healing"
"S82.51XH","4","A52465","Displaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type I or II with delayed healing"
"S82.51XJ","4","A52465","Displaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.51XK","4","A52465","Displaced fracture of medial malleolus of right tibia, subsequent encounter for closed fracture with nonunion"
"S82.51XM","4","A52465","Displaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type I or II with nonunion"
"S82.51XN","4","A52465","Displaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.51XP","4","A52465","Displaced fracture of medial malleolus of right tibia, subsequent encounter for closed fracture with malunion"
"S82.51XQ","4","A52465","Displaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type I or II with malunion"
"S82.51XR","4","A52465","Displaced fracture of medial malleolus of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.51XS","4","A52465","Displaced fracture of medial malleolus of right tibia, sequela"
"S82.52XA","4","A52465","Displaced fracture of medial malleolus of left tibia, initial encounter for closed fracture"
"S82.52XB","4","A52465","Displaced fracture of medial malleolus of left tibia, initial encounter for open fracture type I or II"
"S82.52XC","4","A52465","Displaced fracture of medial malleolus of left tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC"
