"code","group","article","description"
"C84.AA","6","A52479","Cutaneous T-cell lymphoma, unspecified, in remission"
"C84.Z0","6","A52479","Other mature T/NK-cell lymphomas, unspecified site"
"C84.Z1","6","A52479","Other mature T/NK-cell lymphomas, lymph nodes of head, face, and neck"
"C84.Z2","6","A52479","Other mature T/NK-cell lymphomas, intrathoracic lymph nodes"
"C84.Z3","6","A52479","Other mature T/NK-cell lymphomas, intra-abdominal lymph nodes"
"C84.Z4","6","A52479","Other mature T/NK-cell lymphomas, lymph nodes of axilla and upper limb"
"C84.Z5","6","A52479","Other mature T/NK-cell lymphomas, lymph nodes of inguinal region and lower limb"
"C84.Z6","6","A52479","Other mature T/NK-cell lymphomas, intrapelvic lymph nodes"
"C84.Z7","6","A52479","Other mature T/NK-cell lymphomas, spleen"
"C84.Z8","6","A52479","Other mature T/NK-cell lymphomas, lymph nodes of multiple sites"
"C84.Z9","6","A52479","Other mature T/NK-cell lymphomas, extranodal and solid organ sites"
"C84.ZA","6","A52479","Other mature T/NK-cell lymphomas, in remission"
"C84.90","6","A52479","Mature T/NK-cell lymphomas, unspecified, unspecified site"
"C84.91","6","A52479","Mature T/NK-cell lymphomas, unspecified, lymph nodes of head, face, and neck"
"C84.92","6","A52479","Mature T/NK-cell lymphomas, unspecified, intrathoracic lymph nodes"
"C84.93","6","A52479","Mature T/NK-cell lymphomas, unspecified, intra-abdominal lymph nodes"
"C84.94","6","A52479","Mature T/NK-cell lymphomas, unspecified, lymph nodes of axilla and upper limb"
"C84.95","6","A52479","Mature T/NK-cell lymphomas, unspecified, lymph nodes of inguinal region and lower limb"
"C84.96","6","A52479","Mature T/NK-cell lymphomas, unspecified, intrapelvic lymph nodes"
"C84.97","6","A52479","Mature T/NK-cell lymphomas, unspecified, spleen"
"C84.98","6","A52479","Mature T/NK-cell lymphomas, unspecified, lymph nodes of multiple sites"
"C84.99","6","A52479","Mature T/NK-cell lymphomas, unspecified, extranodal and solid organ sites"
"C84.9A","6","A52479","Mature T/NK-cell lymphomas, unspecified, in remission"
"C85.10","6","A52479","Unspecified B-cell lymphoma, unspecified site"
"C85.11","6","A52479","Unspecified B-cell lymphoma, lymph nodes of head, face, and neck"
"C85.12","6","A52479","Unspecified B-cell lymphoma, intrathoracic lymph nodes"
"C85.13","6","A52479","Unspecified B-cell lymphoma, intra-abdominal lymph nodes"
"C85.14","6","A52479","Unspecified B-cell lymphoma, lymph nodes of axilla and upper limb"
"C85.15","6","A52479","Unspecified B-cell lymphoma, lymph nodes of inguinal region and lower limb"
"C85.16","6","A52479","Unspecified B-cell lymphoma, intrapelvic lymph nodes"
"C85.17","6","A52479","Unspecified B-cell lymphoma, spleen"
"C85.18","6","A52479","Unspecified B-cell lymphoma, lymph nodes of multiple sites"
"C85.19","6","A52479","Unspecified B-cell lymphoma, extranodal and solid organ sites"
"C85.1A","6","A52479","Unspecified B-cell lymphoma, in remission"
"C85.20","6","A52479","Mediastinal (thymic) large B-cell lymphoma, unspecified site"
"C85.21","6","A52479","Mediastinal (thymic) large B-cell lymphoma, lymph nodes of head, face, and neck"
"C85.22","6","A52479","Mediastinal (thymic) large B-cell lymphoma, intrathoracic lymph nodes"
"C85.23","6","A52479","Mediastinal (thymic) large B-cell lymphoma, intra-abdominal lymph nodes"
"C85.24","6","A52479","Mediastinal (thymic) large B-cell lymphoma, lymph nodes of axilla and upper limb"
"C85.25","6","A52479","Mediastinal (thymic) large B-cell lymphoma, lymph nodes of inguinal region and lower limb"
"C85.26","6","A52479","Mediastinal (thymic) large B-cell lymphoma, intrapelvic lymph nodes"
"C85.27","6","A52479","Mediastinal (thymic) large B-cell lymphoma, spleen"
"C85.28","6","A52479","Mediastinal (thymic) large B-cell lymphoma, lymph nodes of multiple sites"
"C85.29","6","A52479","Mediastinal (thymic) large B-cell lymphoma, extranodal and solid organ sites"
"C85.2A","6","A52479","Mediastinal (thymic) large B-cell lymphoma, in remission"
"C85.80","6","A52479","Other specified types of non-Hodgkin lymphoma, unspecified site"
"C85.81","6","A52479","Other specified types of non-Hodgkin lymphoma, lymph nodes of head, face, and neck"
"C85.82","6","A52479","Other specified types of non-Hodgkin lymphoma, intrathoracic lymph nodes"
"C85.83","6","A52479","Other specified types of non-Hodgkin lymphoma, intra-abdominal lymph nodes"
"C85.84","6","A52479","Other specified types of non-Hodgkin lymphoma, lymph nodes of axilla and upper limb"
"C85.85","6","A52479","Other specified types of non-Hodgkin lymphoma, lymph nodes of inguinal region and lower limb"
"C85.86","6","A52479","Other specified types of non-Hodgkin lymphoma, intrapelvic lymph nodes"
"C85.87","6","A52479","Other specified types of non-Hodgkin lymphoma, spleen"
"C85.88","6","A52479","Other specified types of non-Hodgkin lymphoma, lymph nodes of multiple sites"
"C85.89","6","A52479","Other specified types of non-Hodgkin lymphoma, extranodal and solid organ sites"
"C85.8A","6","A52479","Other specified types of non-Hodgkin lymphoma, in remission"
"C85.90","6","A52479","Non-Hodgkin lymphoma, unspecified, unspecified site"
"C85.91","6","A52479","Non-Hodgkin lymphoma, unspecified, lymph nodes of head, face, and neck"
"C85.92","6","A52479","Non-Hodgkin lymphoma, unspecified, intrathoracic lymph nodes"
"C85.93","6","A52479","Non-Hodgkin lymphoma, unspecified, intra-abdominal lymph nodes"
"C85.94","6","A52479","Non-Hodgkin lymphoma, unspecified, lymph nodes of axilla and upper limb"
"C85.95","6","A52479","Non-Hodgkin lymphoma, unspecified, lymph nodes of inguinal region and lower limb"
"C85.96","6","A52479","Non-Hodgkin lymphoma, unspecified, intrapelvic lymph nodes"
"C85.97","6","A52479","Non-Hodgkin lymphoma, unspecified, spleen"
"C85.98","6","A52479","Non-Hodgkin lymphoma, unspecified, lymph nodes of multiple sites"
"C85.99","6","A52479","Non-Hodgkin lymphoma, unspecified, extranodal and solid organ sites"
"C85.9A","6","A52479","Non-Hodgkin lymphoma, unspecified, in remission"
"C86.00","6","A52479","Extranodal NK/T-cell lymphoma, nasal type not having achieved remission"
"C86.01","6","A52479","Extranodal NK/T-cell lymphoma, nasal type, in remission"
"C86.10","6","A52479","Hepatosplenic T-cell lymphoma not having achieved remission"
"C86.11","6","A52479","Hepatosplenic T-cell lymphoma, in remission"
"C86.20","6","A52479","Enteropathy-type (intestinal) T-cell lymphoma not having achieved remission"
"C86.21","6","A52479","Enteropathy-type (intestinal) T-cell lymphoma, in remission"
"C86.30","6","A52479","Subcutaneous panniculitis-like T-cell lymphoma not having achieved remission"
"C86.31","6","A52479","Subcutaneous panniculitis-like T-cell lymphoma, in remission"
"C86.40","6","A52479","Blastic NK-cell lymphoma not having achieved remission"
"C86.41","6","A52479","Blastic NK-cell lymphoma, in remission"
"C86.50","6","A52479","Angioimmunoblastic T-cell lymphoma not having achieved remission"
"C86.51","6","A52479","Angioimmunoblastic T-cell lymphoma, in remission"
"C86.60","6","A52479","Primary cutaneous CD30-positive T-cell proliferations not having achieved remission"
"C86.61","6","A52479","Primary cutaneous CD30-positive T-cell proliferations, in remission"
"C88.40","6","A52479","Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (MALT-lymphoma) not having achieved remission"
"C88.41","6","A52479","Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (MALT-lymphoma), in remission"
"C91.00","6","A52479","Acute lymphoblastic leukemia not having achieved remission"
"C91.01","6","A52479","Acute lymphoblastic leukemia, in remission"
"C91.02","6","A52479","Acute lymphoblastic leukemia, in relapse"
"C91.10","6","A52479","Chronic lymphocytic leukemia of B-cell type not having achieved remission"
"C91.11","6","A52479","Chronic lymphocytic leukemia of B-cell type in remission"
"C91.12","6","A52479","Chronic lymphocytic leukemia of B-cell type in relapse"
"C91.30","6","A52479","Prolymphocytic leukemia of B-cell type not having achieved remission"
"C91.31","6","A52479","Prolymphocytic leukemia of B-cell type, in remission"
"C91.32","6","A52479","Prolymphocytic leukemia of B-cell type, in relapse"
"C91.40","6","A52479","Hairy cell leukemia not having achieved remission"
"C91.41","6","A52479","Hairy cell leukemia, in remission"
"C91.42","6","A52479","Hairy cell leukemia, in relapse"
"C91.50","6","A52479","Adult T-cell lymphoma/leukemia (HTLV-1-associated) not having achieved remission"
"C91.51","6","A52479","Adult T-cell lymphoma/leukemia (HTLV-1-associated), in remission"
"C91.52","6","A52479","Adult T-cell lymphoma/leukemia (HTLV-1-associated), in relapse"
"C91.60","6","A52479","Prolymphocytic leukemia of T-cell type not having achieved remission"
"C91.61","6","A52479","Prolymphocytic leukemia of T-cell type, in remission"
"C91.62","6","A52479","Prolymphocytic leukemia of T-cell type, in relapse"
"C91.A0","6","A52479","Mature B-cell leukemia Burkitt-type not having achieved remission"
"C91.A1","6","A52479","Mature B-cell leukemia Burkitt-type, in remission"
"C91.A2","6","A52479","Mature B-cell leukemia Burkitt-type, in relapse"
"C91.Z0","6","A52479","Other lymphoid leukemia not having achieved remission"
"C91.Z1","6","A52479","Other lymphoid leukemia, in remission"
"C91.Z2","6","A52479","Other lymphoid leukemia, in relapse"
"C91.90","6","A52479","Lymphoid leukemia, unspecified not having achieved remission"
"C91.91","6","A52479","Lymphoid leukemia, unspecified, in remission"
"C91.92","6","A52479","Lymphoid leukemia, unspecified, in relapse"
"C92.00","6","A52479","Acute myeloblastic leukemia, not having achieved remission"
"C92.01","6","A52479","Acute myeloblastic leukemia, in remission"
"C92.02","6","A52479","Acute myeloblastic leukemia, in relapse"
"C92.10","6","A52479","Chronic myeloid leukemia, BCR/ABL-positive, not having achieved remission"
"C92.11","6","A52479","Chronic myeloid leukemia, BCR/ABL-positive, in remission"
"C92.12","6","A52479","Chronic myeloid leukemia, BCR/ABL-positive, in relapse"
"C92.20","6","A52479","Atypical chronic myeloid leukemia, BCR/ABL-negative, not having achieved remission"
"C92.21","6","A52479","Atypical chronic myeloid leukemia, BCR/ABL-negative, in remission"
"C92.22","6","A52479","Atypical chronic myeloid leukemia, BCR/ABL-negative, in relapse"
"C92.30","6","A52479","Myeloid sarcoma, not having achieved remission"
"C92.31","6","A52479","Myeloid sarcoma, in remission"
"C92.32","6","A52479","Myeloid sarcoma, in relapse"
"C92.40","6","A52479","Acute promyelocytic leukemia, not having achieved remission"
"C92.41","6","A52479","Acute promyelocytic leukemia, in remission"
"C92.42","6","A52479","Acute promyelocytic leukemia, in relapse"
"C92.50","6","A52479","Acute myelomonocytic leukemia, not having achieved remission"
"C92.51","6","A52479","Acute myelomonocytic leukemia, in remission"
"C92.52","6","A52479","Acute myelomonocytic leukemia, in relapse"
"C92.60","6","A52479","Acute myeloid leukemia with 11q23-abnormality not having achieved remission"
"C92.61","6","A52479","Acute myeloid leukemia with 11q23-abnormality in remission"
"C92.62","6","A52479","Acute myeloid leukemia with 11q23-abnormality in relapse"
"C92.A0","6","A52479","Acute myeloid leukemia with multilineage dysplasia, not having achieved remission"
"C92.A1","6","A52479","Acute myeloid leukemia with multilineage dysplasia, in remission"
"C92.A2","6","A52479","Acute myeloid leukemia with multilineage dysplasia, in relapse"
"C92.Z0","6","A52479","Other myeloid leukemia not having achieved remission"
"C92.Z1","6","A52479","Other myeloid leukemia, in remission"
"C92.Z2","6","A52479","Other myeloid leukemia, in relapse"
"C92.90","6","A52479","Myeloid leukemia, unspecified, not having achieved remission"
"C92.91","6","A52479","Myeloid leukemia, unspecified in remission"
"C92.92","6","A52479","Myeloid leukemia, unspecified in relapse"
"C93.00","6","A52479","Acute monoblastic/monocytic leukemia, not having achieved remission"
"C93.01","6","A52479","Acute monoblastic/monocytic leukemia, in remission"
"C93.02","6","A52479","Acute monoblastic/monocytic leukemia, in relapse"
"C93.10","6","A52479","Chronic myelomonocytic leukemia not having achieved remission"
"C93.11","6","A52479","Chronic myelomonocytic leukemia, in remission"
"C93.12","6","A52479","Chronic myelomonocytic leukemia, in relapse"
"C93.30","6","A52479","Juvenile myelomonocytic leukemia, not having achieved remission"
"C93.31","6","A52479","Juvenile myelomonocytic leukemia, in remission"
"C93.32","6","A52479","Juvenile myelomonocytic leukemia, in relapse"
"C93.Z0","6","A52479","Other monocytic leukemia, not having achieved remission"
"C93.Z1","6","A52479","Other monocytic leukemia, in remission"
"C93.Z2","6","A52479","Other monocytic leukemia, in relapse"
"C93.90","6","A52479","Monocytic leukemia, unspecified, not having achieved remission"
"C93.91","6","A52479","Monocytic leukemia, unspecified in remission"
"C93.92","6","A52479","Monocytic leukemia, unspecified in relapse"
"C96.0","6","A52479","Multifocal and multisystemic (disseminated) Langerhans-cell histiocytosis"
"C96.4","6","A52479","Sarcoma of dendritic cells (accessory cells)"
"C96.A","6","A52479","Histiocytic sarcoma"
"C96.Z","6","A52479","Other specified malignant neoplasms of lymphoid, hematopoietic and related tissue"
"C96.9","6","A52479","Malignant neoplasm of lymphoid, hematopoietic and related tissue, unspecified"
"D09.0","6","A52479","Carcinoma in situ of bladder"
"D37.01","6","A52479","Neoplasm of uncertain behavior of lip"
"D37.02","6","A52479","Neoplasm of uncertain behavior of tongue"
"D37.04","6","A52479","Neoplasm of uncertain behavior of the minor salivary glands"
"D37.05","6","A52479","Neoplasm of uncertain behavior of pharynx"
"D37.09","6","A52479","Neoplasm of uncertain behavior of other specified sites of the oral cavity"
"D38.0","6","A52479","Neoplasm of uncertain behavior of larynx"
"D39.2","6","A52479","Neoplasm of uncertain behavior of placenta"
"D48.110","6","A52479","Desmoid tumor of head and neck"
"D48.111","6","A52479","Desmoid tumor of chest wall"
"D48.112","6","A52479","Desmoid tumor, intrathoracic"
"D48.113","6","A52479","Desmoid tumor of abdominal wall"
"D48.114","6","A52479","Desmoid tumor, intraabdominal"
"D48.115","6","A52479","Desmoid tumor of upper extremity and shoulder girdle"
"D48.116","6","A52479","Desmoid tumor of lower extremity and pelvic girdle"
"D48.117","6","A52479","Desmoid tumor of back"
"D48.118","6","A52479","Desmoid tumor of other site"
"D48.119","6","A52479","Desmoid tumor of unspecified site"
"D48.19","6","A52479","Other specified neoplasm of uncertain behavior of connective and other soft tissue"
"D48.2","6","A52479","Neoplasm of uncertain behavior of peripheral nerves and autonomic nervous system"
"Z85.00","6","A52479","Personal history of malignant neoplasm of unspecified digestive organ"
"Z85.01","6","A52479","Personal history of malignant neoplasm of esophagus"
"Z85.028","6","A52479","Personal history of other malignant neoplasm of stomach"
"Z85.038","6","A52479","Personal history of other malignant neoplasm of large intestine"
"Z85.048","6","A52479","Personal history of other malignant neoplasm of rectum, rectosigmoid junction, and anus"
"Z85.05","6","A52479","Personal history of malignant neoplasm of liver"
"Z85.068","6","A52479","Personal history of other malignant neoplasm of small intestine"
"Z85.07","6","A52479","Personal history of malignant neoplasm of pancreas"
"Z85.09","6","A52479","Personal history of malignant neoplasm of other digestive organs"
"Z85.118","6","A52479","Personal history of other malignant neoplasm of bronchus and lung"
"Z85.21","6","A52479","Personal history of malignant neoplasm of larynx"
"Z85.22","6","A52479","Personal history of malignant neoplasm of nasal cavities, middle ear, and accessory sinuses"
"Z85.3","6","A52479","Personal history of malignant neoplasm of breast"
